gene	logFC	logCPM	PValue	FDR
Tmem45b	-1.75809423335519	0.757346795310754	0.000263347642327027	0.0224972985419561
Serpinb6b	0.859125249147188	6.65871410062585	0.000264050941026978	0.0224972985419561
Resf1	0.867092387831324	7.33950162318261	0.000265158048834077	0.0224972985419561
Wfdc15b	-1.93158367155188	3.50303952713276	0.000267615721126835	0.0224972985419561
S100a6	0.972367024446349	6.44548046153884	0.000267703959152663	0.0224972985419561
Vat1	0.856703436008033	7.77023726296537	0.000271824231940457	0.0226998877465748
Sema3g	-0.994587543867015	9.8614272158562	0.000275381184338127	0.0228531960352603
Tmem52b	-1.71658080484398	5.30965070447635	0.00029089286124969	0.0239905305072881
Dusp5	1.37002744152948	4.14712413797583	0.000307598148074035	0.0252116556180681
Actn1	0.931528364324053	8.29652389410948	0.000320189253478597	0.0260826558753915
Myl12a	0.852114359417122	9.89509661602041	0.000322193286128554	0.0260858686171642
Col1a2	-0.918221296096246	7.15588847770696	0.00034432729032542	0.0277089561269147
Rin1	1.4210072055649	4.20291939566342	0.000346747608611165	0.0277356310068618
Trpm6	-1.39812423601024	2.06606564242234	0.000349877000230194	0.0278183641260869
Magi2	-1.02260854579663	6.40255110222004	0.000355844059465717	0.0281243894142012
Litaf	0.846068734943099	6.84505395205028	0.000364936907009917	0.028672380185075
Clic1	0.791956687744824	8.19897784614679	0.00036960815778421	0.0288685712885808
Kcng2	-1.4009816393155	2.98467076929742	0.000378489605402764	0.0293893858510988
Tmbim1	0.763781921622182	8.12681302570801	0.00038694117420767	0.0298263028404299
Ccdc158	1.23893134136116	2.85691673333302	0.000388609006732518	0.0298263028404299
Mogat2	-2.15270675049706	0.488985034709676	0.000395399311805853	0.0301730578284949
Dennd11	-0.769709072289171	6.17631614939689	0.000403650592125494	0.0306267003556703
Pard3b	-0.927286804491796	7.19264852154152	0.000409089551035796	0.0308630173787119
Tuba1a	0.700064613247621	8.2285214259187	0.000419300355129057	0.0314546334203594
Dnase1	-1.52968644074288	6.60870324522009	0.000438512950084854	0.0327110952316107
Shisal1	-1.56397159160833	2.76346666772826	0.000444484976589488	0.0329713492690236
Lmna	0.748141355958827	8.56937935163738	0.000462452903338026	0.0341136091695684
Esrrb	-1.71714252506951	2.00327853078446	0.000474475642842046	0.0344987781077228
